"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2017","OCT THRU DEC","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","22.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","16.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","64.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","16.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","41.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","8.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","23.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","45.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED"," (Z)",""
"SURVEY","2017","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2017","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","14.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","23.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","2017","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","50.6",""
"SURVEY","2017","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","44.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","14.6",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","19.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","31.6",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","4.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","4.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","17.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","18.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","15.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","22.8",""
"SURVEY","2017","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.8",""
"SURVEY","2017","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","21.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","33.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2017","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","9.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","9.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","8.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","19.8",""
"SURVEY","2017","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","24.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","22.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","55.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","44.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","2017","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","96.6",""
"SURVEY","2017","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.5",""
"SURVEY","2017","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","20.6",""
"SURVEY","2017","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","20.9",""
"SURVEY","2017","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED"," (Z)",""
"SURVEY","2017","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2017","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","21.7",""
"SURVEY","2017","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.4",""
"SURVEY","2017","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.8",""
"SURVEY","2017","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.3",""
"SURVEY","2017","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.6",""
"SURVEY","2017","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","60.1",""
"SURVEY","2017","OCT THRU DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","33.1",""
